Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК
Цех_1,11,2008-04-28 09:00:00,3.0,2.0,2.0,2.5,1.3,1.4,2.8,2.0,1.0,,,,,,,,,,1.1,0.6,1.9,,,,,,,,,4820.0,5010.0,,,,хорошо,хорошо,хорошо,ВИК-3 №001,10 - 5000,67619, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2008-05-20 10:00:00,1.5,1.0,1.4,1.0,1.0,1.0,1.8,1.7,0.5,,,,,,,,,,1.3,1.7,1.5,,,,,,,,,4820.0,5010.0,,,,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,68148, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2008-06-10 09:00:00,1.0,1.0,1.0,1.3,1.2,1.1,2.3,3.0,0.4,,,,,,,,,,0.3,0.3,0.3,,,,,,,,,4990.0,5085.0,,36.8,43.6,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,68651, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2008-06-25 10:00:00,1.3,1.4,1.5,1.3,1.2,1.3,2.0,1.8,0.5,,,,,,,,,,0.7,0.5,1.2,,,,,,,,,4717.0,4730.0,,35.4,41.9,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,69012, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2008-09-22 10:00:00,1.5,1.6,2.1,1.7,0.9,1.0,2.0,2.1,0.5,,,,,,,,,,0.7,0.7,0.9,,,,,,,,,4705.0,4950.0,,34.3,40.6,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,69201, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2008-11-10 09:00:00,1.1,1.1,1.2,1.0,0.9,0.4,1.9,2.3,0.44,,,,,,,,,,0.77,0.86,0.56,,,,,,,,,4665.0,5020.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,69639, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-01-14 11:00:00,0.81,0.88,1.4,1.1,0.63,0.61,1.95,1.6,0.42,,,,,,,,,,0.62,0.38,0.43,,,,,,,,,4750.0,4824.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,70649, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-02-09 10:00:00,0.84,0.76,0.8,0.81,0.54,0.56,1.6,1.1,0.42,,,,,,,,,,0.65,0.59,0.4,,,,,,,,,4595.0,4593.0,,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,71272, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-03-10 14:00:00,1.0,0.9,1.4,1.2,0.8,0.7,1.6,1.4,0.5,,,,,,,,,,0.7,0.7,1.3,,,,,,,,,4740.0,4690.0,,40.1,48.0,отлично,отлично,отлично,ВК-5 №1401,10 - 1000,71972, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-03-26 08:40:00,0.88,1.7,1.1,1.1,1.15,1.2,2.4,3.0,0.65,,,,,,,,,,1.2,0.54,0.65,,,,,,,,,4980.0,5040.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,72330, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-04-09 14:00:00,1.2,1.8,2.4,1.6,1.5,0.8,2.5,2.0,1.2,,,,,,,,,,2.2,2.5,1.0,,,,,,,,,4814.0,4885.0,,40.7,49.5,хорошо,допустимо,допустимо,ВК-5М №12628,10 - 1000,72671, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-04-27 08:00:00,0.7,1.2,1.0,1.1,1.2,0.8,2.5,3.0,0.5,,,,,,,,,,1.3,1.5,1.0,,,,,,,,,4820.0,4900.0,,,,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,73006, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-05-13 09:00:00,0.63,1.0,0.9,0.78,0.84,0.56,2.0,2.0,0.46,,,,,,,,,,0.85,0.83,0.56,,,,,,,,,4910.0,4930.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,73391, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-05-25 11:00:00,0.8,1.4,0.9,1.1,1.4,0.7,1.9,3.3,0.5,,,,,,,,,,2.6,2.7,2.0,,,,,,,,,4935.0,5096.0,,39.0,48.7,хорошо,допустимо,допустимо,ВК-5 №1401,10 - 1000,73681, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-06-30 09:00:00,1.0,1.3,0.9,1.1,1.4,0.7,1.9,2.9,0.5,,,,,,,,,,2.0,2.2,1.5,,,,,,,,,4910.0,4870.0,,,,хорошо,хорошо,хорошо,ВК-5 №1401,10 - 1000,74558, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-08-25 10:20:00,0.86,1.2,1.2,1.4,0.89,1.0,2.7,2.1,1.0,,,,,,,,,,1.8,1.5,1.3,,,,,,,,,4800.0,4950.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,75053, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-08-26 09:40:00,0.91,1.3,1.0,1.0,1.1,1.0,2.3,2.5,0.64,,,,,,,,,,0.77,0.72,0.7,,,,,,,,,4969.0,5044.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75077, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-08-26 00:00:00,0.83,0.89,1.2,0.97,0.72,0.82,2.0,1.4,0.77,,,,,,,,,,0.93,0.75,1.1,,,,,,,,,4744.0,4800.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75078, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-11-17 10:15:00,0.95,0.85,1.3,0.86,0.75,0.72,2.1,1.6,0.91,,,,,,,,,,1.45,1.2,1.2,,,,,,,,,4556.0,4800.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75162, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-11-17 13:20:00,0.73,0.83,1.0,0.92,0.78,0.61,2.1,1.9,0.78,,,,,,,,,,0.96,0.73,0.76,,,,,,,,,4650.0,4913.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75163, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-11-17 14:00:00,1.1,1.0,1.3,0.96,0.87,0.71,2.4,2.4,0.75,,,,,,,,,,1.1,0.93,1.0,,,,,,,,,4688.0,5006.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75164, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-11-23 09:35:00,0.85,1.4,1.54,0.95,0.77,0.58,2.7,3.4,0.9,,,,,,,,,,1.3,0.93,0.8,,,,,,,,,4744.0,4894.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,75406, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2009-12-07 11:00:00,0.5,0.75,0.8,0.63,0.65,0.54,2.4,1.9,0.6,,,,,,,,,,0.44,0.3,0.3,,,,,,,,,4580.0,4840.0,,41.4,51.4,хорошо,отлично,хорошо,ВИК-3 №007,10 - 1000*,75653, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-01-11 10:30:00,0.8,1.2,0.93,0.95,0.99,0.73,2.77,2.95,0.9,,,,,,,,,,1.1,0.56,0.84,,,,,,,,,4594.0,4980.0,,38.8,47.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000*,76493,пульс.звук ЦБН,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-02-09 09:00:00,0.73,1.76,1.34,1.22,1.77,0.97,3.24,4.33,1.16,,,,,,,,,,1.03,0.59,0.99,,,,,,,,,4742.0,5222.0,,37.1,47.5,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000*,77187, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-06-16 08:30:00,0.7,0.7,0.9,1.3,0.9,0.6,2.1,2.3,0.5,,,,,,,,,,0.4,0.3,0.3,,,,,,,,,4570.0,4790.0,,32.4,38.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000*,77469, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-06-22 10:30:00,0.4,0.7,0.9,0.7,0.5,0.6,3.5,2.5,0.6,,,,,,,,,,0.5,0.4,0.3,,,,,,,,,4860.0,4830.0,,39.5,44.5,хорошо,отлично,хорошо,ВИК-3 №7,10 - 1000*,77497, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-07-14 14:30:00,0.4,0.6,1.0,0.8,0.5,0.4,1.5,1.4,0.4,,,,,,,,,,0.6,0.3,0.4,,,,,,,,,4720.0,4615.0,,43.9,50.0,отлично,отлично,отлично,ВИК-3 №7,10 - 1000*,78028, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-10-22 14:00:00,2.5,2.1,2.6,1.5,2.4,1.1,2.9,4.6,0.8,,,,,,,,,,1.3,1.2,1.5,,,,,,,,,4830.0,4975.0,,31.75,44.0,допустимо,отлично,допустимо,ВИК-3 №7,10 - 5000,78892, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-11-23 08:10:00,3.7,1.7,2.0,1.8,1.2,1.1,2.1,1.9,0.4,,,,,,,,,,0.7,0.7,1.5,,,,,,,,,4622.0,4630.0,,37.7,44.1,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,79655,поправка по спектру,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2010-12-16 08:00:00,1.7,1.4,1.6,2.1,1.3,1.3,1.8,1.1,0.5,,,,,,,,,,0.9,0.4,1.8,,,,,,,,,4595.0,4705.0,,37.1,43.6,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,80207, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-01-31 15:00:00,0.8,1.2,2.2,0.9,1.1,0.6,2.6,2.7,0.9,,,,,,,,,,1.4,0.4,1.5,,,,,,,,,4740.0,4920.0,,36.8,44.0,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,81318, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-05-23 08:00:00,1.4,1.2,1.6,1.5,1.2,1.1,2.2,2.5,1.0,,,,,,,,,,1.5,0.6,1.5,,,,,,,,,4750.0,4800.0,,,,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,82003, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-06-17 09:00:00,0.5,0.6,0.7,0.5,0.6,0.4,1.5,1.3,0.4,,,,,,,,,,0.6,0.4,0.9,,,,,,,,,4640.0,4620.0,,36.6,41.6,отлично,отлично,отлично,ВК-5М №12628,10 - 1000,82003, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-07-19 08:00:00,1.4,1.2,1.1,1.1,1.0,0.7,1.4,1.1,0.5,,,,,,,,,,1.2,1.4,2.1,,,,,,,,,4715.0,4615.0,,38.3,43.5,отлично,хорошо,хорошо,ВИК-3 №7,10 - 5000,82770, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-08-18 08:20:00,1.9,1.4,2.0,0.9,1.2,0.9,1.1,1.6,0.6,,,,,,,,,,0.8,0.5,1.7,,,,,,,,,4739.0,4755.0,,37.9,43.6,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,83433, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-09-19 08:00:00,2.6,2.0,1.8,1.9,1.8,2.4,2.2,2.2,0.7,,,,,,,,,,2.4,0.8,2.4,,,,,,,,,4781.0,4772.0,,39.45,45.5,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,84188, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2011-10-19 08:00:00,3.1,1.4,2.5,1.4,1.2,1.0,2.9,3.9,1.6,,,,,,,,,,1.2,0.8,2.2,,,,,,,,,4708.0,4842.0,,35.0,40.4,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,84924, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-01-24 08:40:00,1.7,1.6,1.3,1.4,2.2,2.0,2.9,3.4,0.9,,,,,,,,,,0.8,0.5,1.4,,,,,,,,,4604.0,4970.0,,35.3,41.9,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,85629, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-02-07 10:00:00,2.3,1.5,1.4,1.7,1.8,3.9,2.2,3.8,1.6,,,,,,,,,,1.0,0.5,1.1,,,,,,,,,4580.0,5030.0,,34.1,41.2,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,85960, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-03-19 10:30:00,1.7,1.0,1.8,1.6,1.5,1.2,2.4,2.7,0.7,,,,,,,,,,1.0,0.5,2.2,,,,,,,,,4663.0,4783.0,,34.8,41.3,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,86945, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-06-04 08:42:00,1.2,1.15,1.4,1.4,1.2,0.68,1.73,1.2,0.66,,,,,,,,,,1.12,1.0,1.68,,,,,,,,,4650.0,4712.0,,41.0,49.15,отлично,отлично,отлично,"SKF-GX,№71014",10 - 5000,87185, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-06-13 11:00:00,1.4,1.0,1.8,1.0,1.1,0.9,2.3,1.3,0.7,,,,,,,,,,0.9,1.3,1.8,,,,,,,,,4640.0,4582.0,,38.0,43.9,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,87391, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-10-17 13:15:00,1.0,1.1,1.8,1.2,1.0,0.9,2.2,1.9,0.7,,,,,,,,,,0.8,0.6,1.4,,,,,,,,,4740.0,4840.0,,38.9,45.2,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 5000,87630, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-11-09 08:00:00,2.1,1.7,1.8,1.3,1.4,0.9,2.5,2.0,0.6,,,,,,,,,,1.0,0.4,2.0,,,,,,,,,4646.0,4820.0,,35.0,41.1,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,88177, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2012-12-11 14:30:00,2.2,1.4,1.7,1.3,1.2,0.8,3.6,3.4,0.4,,,,,,,,,,0.7,1.3,1.7,,,,,,,,,4664.0,4852.0,,38.1,44.3,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,88961, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2013-01-11 08:00:00,1.3,1.7,1.6,1.5,1.7,1.0,3.4,3.0,0.5,,,,,,,,,,1.0,0.9,1.1,,,,,,,,,4613.0,4870.0,,37.6,44.0,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,89352, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2013-02-11 10:00:00,1.6,2.2,1.1,1.5,1.9,1.2,4.1,4.3,0.8,,,,,,,,,,1.1,0.5,1.4,,,,,,,,,4760.0,5115.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,90096, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2013-03-05 09:00:00,3.0,1.9,2.0,1.7,2.0,1.9,3.7,4.4,0.9,,,,,,,,,,1.0,0.5,1.1,,,,,,,,,4550.0,5110.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,90640, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2013-04-12 08:00:00,1.2,1.9,1.4,1.4,1.6,1.0,4.1,3.7,0.7,,,,,,,,,,0.8,0.5,2.2,,,,,,,,,4688.0,4990.0,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2013-12-26 09:35:00,1.3,1.7,1.5,,,,2.7,2.7,0.9,,,,,,,,,,2.1,1.5,2.3,,,,,,,,,,,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-01-14 10:15:00,1.2,1.2,1.2,1.4,1.3,1.1,3.0,2.4,0.6,,,,,,,,,,1.2,0.6,1.6,,,,,,,,,4730.0,4890.0,,35.0,41.2,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-02-14 15:15:00,1.9,1.6,2.0,1.5,1.2,1.1,4.1,2.5,0.7,,,,,,,,,,1.4,0.6,1.8,,,,,,,,,4750.0,4880.0,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-03-18 10:45:00,1.8,1.8,1.4,1.6,1.5,1.1,3.9,3.3,0.6,,,,,,,,,,1.2,0.6,1.5,,,,,,,,,4668.0,5000.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-04-17 08:00:00,1.9,1.8,2.0,1.8,1.4,1.0,4.4,2.2,0.5,,,,,,,,,,1.3,1.5,1.3,,,,,,,,,4816.0,4880.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-06-09 16:40:00,1.4,1.3,1.5,1.6,0.9,1.0,1.4,1.7,1.0,,,,,,,,,,0.6,0.7,0.7,,,,,,,,,4630.0,4600.0,,35.5,43.0,отлично,отлично,отлично,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-08-11 10:00:00,2.4,2.1,3.9,2.0,1.7,1.5,2.1,2.1,1.2,,,,,,,,,,2.6,2.0,2.4,,,,,,,,,5065.0,4900.0,,,,хорошо,допустимо,допустимо,"SKF-GX,№71014",10 - 5000,96213,дКР,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-09-22 08:00:00,2.4,1.1,1.5,1.1,1.1,0.9,4.2,1.3,1.2,,,,,,,,,,1.0,2.0,2.1,,,,,,,,,4750.0,4900.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,96285,пКР-72ч,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-10-14 14:00:00,1.4,1.4,1.6,1.3,0.9,1.2,4.4,3.2,0.9,,,,,,,,,,0.8,0.9,1.2,,,,,,,,,4620.0,4810.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-10-16 08:40:00,1.8,1.3,1.2,1.6,0.7,1.0,4.0,1.1,1.1,,,,,,,,,,2.3,1.8,2.1,,,,,,,,,4605.0,4855.0,,3.8,4.6,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-11-14 14:00:00,1.41,1.0,1.0,1.3,1.4,1.4,4.47,1.3,2.1,,,,,,,,,,3.2,3.8,3.2,,,,,,,,,4650.0,4845.0,,,,хорошо,допустимо,допустимо,"SKF-GX,№71014",10 - 5000,,запас по помпажу 20%,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2014-12-09 14:00:00,1.5,1.5,1.6,1.2,1.4,0.8,3.9,2.7,1.4,,,,,,,,,,2.4,2.8,3.6,,,,,,,,,4820.0,5100.0,,,,хорошо,допустимо,допустимо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-01-27 08:00:00,1.6,1.4,1.0,1.0,1.3,0.8,3.9,2.7,0.8,,,,,,,,,,0.8,0.6,1.1,,,,,,,,,4720.0,4990.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-02-12 08:47:00,2.4,1.1,1.4,1.1,1.0,2.0,3.8,1.9,0.7,,,,,,,,,,1.3,0.9,2.1,,,,,,,,,4780.0,4866.0,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-07-21 08:00:00,1.4,0.7,1.1,1.0,0.7,1.1,4.1,0.9,0.8,,,,,,,,,,0.7,0.6,0.8,,,,,,,,,4742.0,4894.0,,3.1,3.7,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-08-10 13:30:00,1.5,1.0,1.2,1.0,0.9,1.5,3.9,0.9,0.8,,,,,,,,,,0.9,0.5,0.6,,,,,,,,,4855.0,4850.0,,,,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-11-23 09:00:00,1.3,1.3,1.3,1.3,1.2,2.6,3.5,1.8,2.0,,,,,,,,,,1.4,2.0,2.2,,,,,,,,,4828.0,4875.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2015-12-10 08:30:00,1.4,0.9,1.4,1.5,1.0,1.5,2.7,1.1,1.3,,,,,,,,,,1.3,1.5,1.7,,,,,,,,,4770.0,4650.0,,3.9,4.5,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2016-01-26 10:20:00,1.3,0.9,1.3,1.4,1.0,1.3,2.5,1.0,1.1,,,,,,,,,,1.5,1.3,1.0,,,,,,,,,4470.0,4500.0,,3.8,4.4,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2016-03-25 10:00:00,1.4,0.9,0.9,1.2,1.4,0.9,3.5,2.4,1.4,,,,,,,,,,1.4,1.5,2.0,,,,,,,,,4735.0,4828.0,,,,хорошо,хорошо,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2016-04-12 10:00:00,1.5,1.0,1.0,1.1,1.2,1.0,3.4,2.2,1.1,,,,,,,,,,1.7,1.5,1.7,,,,,,,,,4788.0,4700.0,,,,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,11,2016-07-15 09:00:00,0.9,1.3,0.7,0.8,1.0,0.8,3.5,2.1,1.1,,,,,,,,,,0.8,0.7,0.6,,,,,,,,,4860.0,4970.0,,,,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
