,Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК,Макс_ГТУ,Макс_V_ЦБН,Макс_S_ЦБН
3381,Цех_3бис,38,2007-11-26 11:00:00,0.8,0.5,0.4,1.7,1.4,0.6,1.3,1.0,1.1,3.1,2.7,2.2,,,,,,,1.4,0.9,0.8,1.5,1.4,1.6,35.0,43.5,,,,6590.0,4900.0,,49.0,67.5,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,62199, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.1,1.6,43.5
3382,Цех_3бис,38,2007-12-07 14:30:00,1.0,0.9,1.0,1.9,1.5,0.8,1.6,1.0,1.0,3.0,2.8,2.2,,,,,,,1.3,0.81,0.9,1.1,2.5,1.3,38.0,43.5,,,,6540.0,4850.0,,50.0,69.5,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,62467, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.0,2.5,43.5
3383,Цех_3бис,38,2007-12-18 16:00:00,0.9,0.7,1.1,1.7,1.4,0.9,1.8,0.8,1.4,1.3,4.45,3.6,,,,,,,0.7,0.8,0.8,1.2,1.6,1.2,36.0,39.0,,,,6330.0,4590.0,,51.5,69.4,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,62476, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.45,1.6,39.0
3384,Цех_3бис,38,2008-01-10 11:00:00,0.8,0.7,0.5,1.5,1.2,0.8,1.0,0.9,1.1,2.9,3.2,2.3,,,,,,,1.2,1.0,0.9,1.1,1.5,1.2,41.5,49.5,,,,6320.0,4840.0,,50.7,70.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,63024, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.2,1.5,49.5
3385,Цех_3бис,38,2008-01-25 14:00:00,1.0,1.0,1.0,1.9,1.1,1.1,1.2,1.0,1.1,3.1,2.8,2.2,,,,,,,1.3,1.2,0.8,2.0,1.8,1.7,55.0,43.5,,,,6460.0,4910.0,,50.9,70.7,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,63387, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.1,2.0,55.0
3386,Цех_3бис,38,2008-02-12 14:00:00,0.6,0.6,0.5,1.4,1.1,0.8,1.3,1.0,1.2,3.3,3.2,2.1,,,,,,,1.2,1.0,0.8,1.8,1.5,1.6,39.5,47.5,,,,6570.0,4840.0,,50.5,69.6,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,63819, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.3,1.8,47.5
3387,Цех_3бис,38,2008-02-27 08:00:00,0.9,0.8,0.5,1.8,1.0,0.6,1.2,0.8,1.0,2.3,3.7,3.0,,,,,,,1.0,1.2,0.8,1.1,1.0,1.2,34.5,39.0,,,,6380.0,4720.0,,52.4,69.9,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,64173, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.7,1.2,39.0
3388,Цех_3бис,38,2008-03-18 11:00:00,0.7,0.8,0.5,1.7,1.3,0.9,1.2,0.9,1.3,3.2,3.1,2.0,,,,,,,1.3,1.0,0.8,1.3,1.2,1.4,40.5,43.0,,,,6660.0,4850.0,,51.5,70.3,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,64656, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.2,1.4,43.0
3389,Цех_3бис,38,2008-04-08 08:30:00,0.7,0.9,0.5,1.6,1.4,1.1,1.2,1.2,1.2,2.8,3.1,2.0,,,,,,,1.3,1.1,0.9,1.8,1.6,1.3,37.0,42.5,,,,6770.0,4850.0,,52.7,70.4,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,65158, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.1,1.8,42.5
3390,Цех_3бис,38,2008-04-28 14:00:00,0.5,0.9,0.5,1.4,1.1,0.6,1.1,1.1,1.0,3.2,2.9,2.1,,,,,,,1.2,1.0,0.8,1.4,1.6,1.2,37.0,42.5,,,,6620.0,4850.0,,52.0,70.0,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,65643, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.2,1.6,42.5
3391,Цех_3бис,38,2008-05-28 09:00:00,0.9,1.0,1.0,1.5,1.2,0.7,1.2,1.1,1.0,3.0,3.1,2.5,,,,,,,1.2,1.1,0.8,1.6,1.5,1.2,36.0,42.0,,,,6530.0,4800.0,,,,отлично,отлично,отлично,ВК-5 №1401 /ВСВ-333,10 - 1000,66379, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.1,1.6,42.0
3392,Цех_3бис,38,2008-06-10 11:00:00,0.4,0.6,0.4,1.5,1.1,0.6,1.2,1.0,1.1,2.8,3.5,2.4,,,,,,,1.0,0.8,0.8,1.3,1.5,1.5,34.0,39.0,,,,6660.0,4790.0,,52.6,71.6,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,66672, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.5,1.5,39.0
3393,Цех_3бис,38,2008-06-25 14:00:00,0.9,0.8,0.5,1.8,1.0,0.6,1.2,0.8,1.0,3.0,3.6,3.0,,,,,,,1.3,1.2,0.8,1.1,1.0,1.2,34.5,39.0,,,,6660.0,4790.0,,,,отлично,отлично,отлично,ВСВ-333/      ВК-5 №1401,10 - 1000,67035, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.6,1.3,39.0
3394,Цех_3бис,38,2008-07-11 14:00:00,0.8,0.7,0.5,1.5,1.2,0.8,1.0,0.9,1.1,2.9,3.2,2.3,,,,,,,1.2,1.0,0.9,1.1,1.5,1.2,34.0,39.0,,,,6770.0,4900.0,,,,отлично,отлично,отлично,ВСВ-333/      ВК-5 №1401,10 - 1000,67419, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.2,1.5,39.0
3395,Цех_3бис,38,2008-07-29 14:00:00,0.9,0.7,1.1,1.7,1.4,0.9,1.8,0.8,1.4,1.3,3.7,3.6,,,,,,,0.7,0.8,0.8,1.2,1.6,1.2,36.0,39.0,,,,6330.0,4590.0,,,,отлично,отлично,отлично,ВСВ-333/      ВК-5 №1401,10 - 1000,67851, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.7,1.6,39.0
3396,Цех_3бис,38,2008-08-11 08:30:00,1.1,0.9,0.8,1.8,1.7,1.1,1.5,1.4,1.4,1.7,4.45,4.1,,,,,,,1.2,1.4,1.1,1.6,1.7,1.6,31.5,35.0,,,,6430.0,4500.0,,49.7,64.4,отлично,отлично,отлично,ВСВ-333/      ВК-5 №1401,10 - 1000,68182, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.45,1.7,35.0
3397,Цех_3бис,38,2008-08-26 10:30:00,0.8,0.6,0.5,1.4,1.0,0.6,1.3,0.9,1.0,1.2,4.4,3.3,,,,,,,0.7,0.7,0.9,0.9,0.9,1.2,31.5,35.0,,,,6530.0,4630.0,,51.2,63.9,отлично,отлично,отлично,ВИК-3 №001 /ВСВ-333,10 - 1000*,68520, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,1.2,35.0
3398,Цех_3бис,38,2008-09-22 14:00:00,1.4,1.5,1.2,3.1,2.1,1.4,1.9,1.6,2.2,3.2,3.4,2.7,,,,,,,1.4,1.5,1.1,2.0,1.6,1.7,34.0,43.0,,,,6640.0,4904.0,,47.3,64.3,отлично,отлично,отлично,ВСВ-333/      ВК-5 №1401,10 - 1000,68579, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.4,2.0,43.0
3399,Цех_3бис,38,2008-11-18 10:00:00,2.4,1.4,0.97,2.2,1.9,1.7,2.1,2.4,2.0,2.9,4.45,3.0,,,,,,,1.9,2.0,1.6,3.2,2.1,2.1,29.5,43.0,,,,6820.0,4837.0,,55.0,72.0,отлично,отлично,отлично,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69106, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.45,3.2,43.0
3400,Цех_3бис,38,2008-12-29 13:30:00,1.3,1.1,1.0,2.1,1.9,1.6,2.2,2.0,1.7,2.4,6.4,4.5,,,,,,,1.3,1.4,1.1,1.9,2.2,2.2,35.5,40.5,,,,6410.0,4600.0,,53.0,69.3,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69854, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.4,2.2,40.5
3401,Цех_3бис,38,2008-12-29 14:10:00,1.4,1.1,0.88,2.1,1.6,1.4,2.2,2.4,3.0,5.0,3.4,4.0,,,,,,,1.6,1.7,1.2,2.4,2.2,2.0,34.0,37.5,,,,6530.0,4720.0,,52.7,69.4,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69855, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.0,2.4,37.5
3402,Цех_3бис,38,2008-12-29 15:05:00,1.5,1.4,1.1,2.6,1.9,1.5,2.0,2.6,2.0,3.4,4.9,3.0,,,,,,,1.8,1.7,1.2,2.6,2.2,2.1,30.0,35.0,,,,6675.0,4830.0,,52.8,69.4,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69856, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.9,2.6,35.0
3403,Цех_3бис,38,2009-03-19 15:00:00,1.1,1.5,1.4,2.0,2.0,1.6,1.6,2.0,2.5,3.3,3.4,3.2,,,,,,,1.7,2.4,1.6,2.6,2.4,2.1,23.0,23.5,,,,6734.0,4840.0,,54.85,69.9,отлично,отлично,отлично,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69903, 1 режим,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",3.4,2.6,23.5
3404,Цех_3бис,38,2009-03-19 16:00:00,1.1,1.7,1.1,2.1,2.0,1.5,1.9,2.1,2.0,3.6,4.0,3.4,,,,,,,1.3,2.3,1.3,2.8,2.8,2.2,23.5,24.0,,,,6640.0,4730.0,,55.0,68.8,отлично,отлично,отлично,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69904, 2 режим,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.0,2.8,24.0
3405,Цех_3бис,38,2009-03-19 17:00:00,1.1,1.2,1.0,1.9,2.0,1.4,1.9,2.1,2.0,2.7,4.4,3.8,,,,,,,2.0,1.9,1.3,2.5,2.4,2.6,25.0,26.5,,,,6540.0,4620.0,,55.3,68.7,отлично,отлично,отлично,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69905, 3 режим,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.4,2.6,26.5
3406,Цех_3бис,38,2009-03-20 09:00:00,3.3,4.45,1.0,1.8,2.0,1.2,2.3,2.9,1.9,2.7,3.9,3.2,,,,,,,2.1,2.6,1.6,2.0,2.1,2.1,22.0,27.0,,,,6790.0,4790.0,,55.0,68.5,отлично,отлично,отлично,"ВСВ-333/ SKF-GX,№71014",10 - 1000,69923,Тср- 44 ч ,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.45,2.6,27.0
3407,Цех_3бис,38,2009-04-15 10:00:00,3.9,4.45,,,,1.8,2.4,,,2.5,4.45,,,,,,,,1.7,2.4,,2.1,2.5,,25.0,26.5,,,,6700.0,4600.0,,,,отлично,отлично,отлично,ВК-5 №1401 /ВСВ-333,10 - 1000,70043, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.45,2.5,26.5
3408,Цех_3бис,38,2009-05-13 08:00:00,1.3,1.5,1.1,2.4,1.9,1.6,4.2,3.0,2.8,2.2,5.6,3.6,,,,,,,1.3,1.8,1.4,1.5,3.1,2.1,25.5,25.5,,,,6620.0,4730.0,,52.9,67.0,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,70233, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.6,3.1,25.5
3409,Цех_3бис,38,2009-05-27 08:00:00,1.2,1.2,1.0,1.9,2.0,1.1,1.6,1.7,1.6,2.2,5.2,3.4,,,,,,,1.7,1.9,1.6,1.7,1.8,2.1,25.0,26.0,,,,6530.0,4520.0,,54.4,68.0,хорошо,отлично,хорошо,ВСВ-333/      ВК-5 №1401,10 - 1000,70571, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.2,2.1,26.0
3410,Цех_3бис,38,2009-10-21 08:20:00,1.6,1.2,1.5,2.4,2.2,2.7,1.9,2.4,2.5,3.2,4.7,3.7,,,,,,,1.67,2.46,1.1,1.9,1.8,1.8,24.0,23.5,,,,6545.0,4850.0,,48.4,65.5,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,70621, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.7,2.46,24.0
3411,Цех_3бис,38,2009-11-30 10:20:00,2.0,1.3,2.5,2.65,2.2,1.5,2.2,2.0,2.1,2.66,6.9,5.6,,,,,,,1.62,2.0,1.3,1.8,2.2,1.8,27.5,27.0,,,,6490.0,4710.0,,51.1,69.3,допустимо,отлично,допустимо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71297, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.9,2.2,27.5
3412,Цех_3бис,38,2009-12-01 08:00:00,2.05,1.3,1.4,2.8,2.35,1.75,2.5,2.1,2.05,2.7,6.4,4.5,,,,,,,1.7,2.0,1.3,1.8,2.3,2.0,27.0,27.0,,,,6480.0,4700.0,,51.3,69.4,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71319, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.4,2.3,27.0
3413,Цех_3бис,38,2009-12-17 00:00:00,2.1,1.4,1.16,3.14,1.85,1.23,2.12,2.04,2.24,4.08,6.3,4.27,,,,,,,2.22,3.05,1.31,2.14,1.49,1.87,26.5,27.0,,,,6228.0,4725.0,,49.4,67.0,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71395,д101,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.3,3.05,27.0
3414,Цех_3бис,38,2009-12-27 15:50:00,1.95,1.27,1.13,2.76,1.99,1.57,2.36,2.13,2.3,3.6,5.24,2.97,,,,,,,1.91,1.76,1.11,1.8,1.33,1.74,30.0,30.0,,,,6486.0,4875.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71374,д101,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.24,1.91,30.0
3415,Цех_3бис,38,2009-12-28 11:20:00,2.2,1.27,1.12,2.8,1.95,1.93,2.0,2.1,1.98,5.7,5.1,3.6,,,,,,,1.79,2.1,1.3,1.2,1.77,1.91,28.0,27.0,,,,6414.0,4819.0,,50.35,69.15,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71395,д101,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.7,2.1,28.0
3416,Цех_3бис,38,2010-01-12 10:40:00,2.05,1.3,1.2,2.8,2.3,1.8,1.9,1.96,2.43,4.48,5.1,3.5,,,,,,,1.6,2.0,1.0,1.3,1.2,1.8,28.0,27.0,,,,6432.0,4838.0,,49.0,65.7,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,71686,д101,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.1,2.0,28.0
3417,Цех_3бис,38,2010-01-29 19:40:00,2.64,1.71,1.13,3.3,2.3,1.61,1.95,1.92,3.61,4.57,5.06,3.04,,,,,,,5.38,3.74,1.7,1.72,3.23,2.38,126.5,117.0,,,,6700.0,5081.0,,,,хорошо,тр.пр.мер,тр.пр.мер,"ВСВ-333/ SKF-GX,№71015",11 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.06,5.38,126.5
3418,Цех_3бис,38,2010-01-29 19:50:00,,,,,,,,,,3.0,4.98,3.26,,,,,,,2.0,2.3,1.19,1.37,1.28,1.97,21.5,25.0,,,,6300.0,4875.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71015",11 - 1000,72092, - сбросили обороты,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.98,2.3,25.0
3419,Цех_3бис,38,2010-01-29 20:00:00,1.62,1.56,1.23,2.46,2.07,1.78,2.44,2.27,2.96,3.0,4.98,3.26,,,,,,,2.3,2.04,1.29,1.73,2.1,2.55,21.5,25.0,,,,6696.0,5138.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71015",11 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.98,2.55,25.0
3420,Цех_3бис,38,2010-01-29 20:30:00,1.91,1.56,1.3,2.69,2.2,1.33,2.6,2.66,3.11,3.33,5.67,3.14,,,,,,,2.6,1.93,1.22,1.21,1.8,2.46,21.5,25.0,,,,6636.0,5100.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.67,2.6,25.0
3421,Цех_3бис,38,2010-01-29 21:20:00,1.87,1.61,1.19,2.55,2.25,1.91,2.32,2.41,2.54,3.15,5.1,2.63,,,,,,,2.97,2.25,1.21,1.36,1.64,2.53,21.5,25.0,,,,6732.0,5119.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.1,2.97,25.0
3422,Цех_3бис,38,2010-01-29 22:10:00,1.95,1.49,1.2,2.5,2.24,1.32,2.46,2.16,2.36,3.11,5.28,3.1,,,,,,,2.37,1.76,1.29,1.78,1.48,2.36,21.5,25.0,,,,6636.0,5100.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.28,2.37,25.0
3423,Цех_3бис,38,2010-02-01 16:00:00,2.0,1.37,1.45,2.53,1.91,3.0,2.2,2.1,2.52,3.05,4.65,3.0,,,,,,,3.44,3.55,1.4,1.63,2.36,2.11,82.5,72.5,,,,6640.0,5100.0,,,,хорошо,хорошо,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.65,3.55,82.5
3424,Цех_3бис,38,2010-02-01 16:10:00,,,,,,,,,,,4.5,,,,,,,,2.21,1.48,1.21,1.26,2.36,2.08,21.5,25.0,,,,6640.0,5100.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 1000,72092,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.5,2.36,25.0
3425,Цех_3бис,38,2010-02-02 08:40:00,1.78,1.46,1.31,2.51,1.96,1.55,2.0,2.44,2.81,4.17,4.75,3.9,,,,,,,2.43,3.27,1.68,1.9,3.57,2.11,25.5,21.5,,,,6585.0,4913.0,,49.7,67.9,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 2000,72178,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.75,3.57,25.5
3426,Цех_3бис,38,2010-02-02 11:40:00,3.4,2.29,2.29,4.5,4.2,4.2,2.27,2.8,2.3,4.4,4.3,3.7,,,,,,,3.28,3.43,1.7,2.2,2.9,2.2,24.5,22.0,,,,6611.0,4915.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72181,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.5,3.43,24.5
3427,Цех_3бис,38,2010-04-08 14:00:00,3.65,2.25,2.0,4.2,3.44,3.35,2.0,2.2,2.0,2.8,6.5,4.1,,,,,,,2.1,3.03,1.46,2.75,2.98,2.14,28.5,29.0,,,,6466.0,4605.0,,50.9,67.5,допустимо,отлично,допустимо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72215,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.5,3.03,29.0
3428,Цех_3бис,38,2010-04-13 09:10:00,3.13,2.24,2.46,3.05,3.06,3.6,2.16,2.04,2.34,2.7,6.25,4.7,,,,,,,2.3,3.27,1.45,1.83,2.5,2.2,27.0,28.25,,,,6455.0,4580.0,,51.0,67.0,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72364,,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.25,3.27,28.25
3429,Цех_3бис,38,2010-04-13 16:09:00,2.7,2.02,1.84,3.81,3.37,2.93,2.04,1.79,2.52,2.66,6.15,5.7,,,,,,,2.27,3.0,1.3,1.66,2.37,1.9,27.5,28.0,,,,6390.0,4656.0,,50.05,67.35,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72373,4 режим - обследование,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",6.15,3.0,28.0
3430,Цех_3бис,38,2010-04-13 14:57:00,3.15,1.93,2.25,3.06,4.65,2.47,2.14,2.22,2.27,4.4,5.37,3.64,,,,,,,2.49,2.86,1.4,2.06,2.26,2.01,29.5,25.0,,,,6520.0,4770.0,,50.0,67.5,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72370,1 режим - обследование,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.37,2.86,29.5
3431,Цех_3бис,38,2010-04-13 15:23:00,2.3,2.84,2.08,3.02,3.55,3.63,2.1,2.63,2.35,4.5,4.58,3.55,,,,,,,2.89,3.7,1.46,3.33,3.75,2.38,27.75,25.0,,,,6646.0,4910.0,,49.8,67.55,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72371,2 режим - обследование,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.58,3.75,27.75
3432,Цех_3бис,38,2010-04-13 15:45:00,2.4,2.55,2.03,3.34,3.31,3.54,2.48,2.59,2.34,3.5,4.95,4.22,,,,,,,3.69,8.3,1.83,2.56,4.17,2.79,23.0,21.0,,,,6820.0,5030.0,,49.5,67.6,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72372,3 режим - обследование,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",4.95,8.3,23.0
3433,Цех_3бис,38,2010-04-14 15:27:00,2.1,1.91,2.28,2.98,3.45,2.92,2.0,2.1,2.1,3.06,5.3,3.48,,,,,,,2.53,3.92,1.33,1.57,2.23,2.07,23.0,21.0,,,,,4780.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72394, -,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.3,3.92,23.0
3434,Цех_3бис,38,2010-04-14 16:01:00,2.9,2.25,2.08,3.74,3.34,3.8,2.49,2.3,3.16,3.56,5.3,3.58,,,,,,,3.31,3.78,1.6,2.16,4.77,2.3,23.0,21.0,,,,,5050.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72395,1 режим - обследование с ПУ,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.3,4.77,23.0
3435,Цех_3бис,38,2010-04-14 16:26:00,3.14,2.88,2.2,3.29,4.13,2.56,2.26,2.47,2.38,4.3,5.4,3.58,,,,,,,3.98,3.88,1.69,1.94,2.75,2.18,21.5,21.0,,,,,5050.0,,,,хорошо,отлично,хорошо,"ВСВ-333/ SKF-GX,№71014",10 - 5000,72396,2 режим - обследование с ПУ,Приводинское ЛПУМГ,КС-14,ГТН-16М1,ГТН-16М-1,"2Н-16-76-1,44М-1",5.4,3.98,21.5
